
=469792362/16897,=469784170/44581,STRT 1 of BRANCH /P-ME003-H22A-005/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,90110,2280,18591,90110,2060,18591,0,0,0,0,0,0
=469784170/44581,=469784170/44641,BEND 1 of BRANCH /P-ME003-H22A-005/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,90,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B90160,,,,,,,,,,,,,,,,,,,,,90110,2060,18591,90271,1899,18591,0,0,0,0,0,0
=469784170/44641,=469784170/60175,STRT 2 of BRANCH /P-ME003-H22A-005/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,90271,1899,18591,90364,1899,18591,0,0,0,0,0,0
=469784170/60175,=469784170/47359,DAMPER 1 of BRANCH /P-ME003-H22A-005/B1,DAMP,STRA,CIRC,160,DIAM,160,DIAM,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-VD160,,,,,,,,,,,,,,,,,,,,,90504,1899,18591,90364,1899,18591,0,0,0,0,0,0
=469784170/62613,=469792362/15886,STRT 1 of BRANCH /P-ME003-H22A-001/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,90280,2580,18395,90280,2780,18395,0,0,0,0,0,0
=469792362/15886,=469792362/15881,DAMPER 1 of BRANCH /P-ME003-H22A-001/B1,DAMP,STRA,CIRC,160,DIAM,160,DIAM,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-VD160,,,,,,,,,,,,,,,,,,,,,90280,2780,18395,90280,2920,18395,0,0,0,0,0,0
=469792362/15881,=469792362/15884,BEND 1 of BRANCH /P-ME003-H22A-001/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,45,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B45160,,,,,,,,,,,,,,,,,,,,,90280,3003,18395,90280,3118,18443,0,0,0,0,0,0
=469792362/15884,=469784170/62615,STRT 2 of BRANCH /P-ME003-H22A-001/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,90280,3118,18443,90280,3186,18511,0,0,0,0,0,0
=469784170/62615,=469784170/47367,BEND 2 of BRANCH /P-ME003-H22A-001/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,90,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B90160,,,,,,,,,,,,,,,,,,,,,90280,3186,18511,90441,3300,18625,0,0,0,0,0,0
=469784170/47359,=469792362/16888,DAMPER 1 of BRANCH /P-ME003-H22A-901/B1,DAMP,DAMP,CIRC,160,DIAM,160,DIAM,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-G160/200,,,,,,,,,,,,,,,,,,,,,90504,1899,18591,90704,1899,18591,0,0,0,0,0,0
=469792362/16888,=469784170/40510,STRT 1 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,90714,1899,18591,90849,1899,18591,0,0,0,0,0,0
=469784170/40510,=469792362/15801,BEND 1 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,90,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B90160,,,,,,,,,,,,,,,,,,,,,90849,1899,18591,91010,1760,18672,0,0,0,0,0,0
=469792362/15801,=469784170/62601,STRT 2 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,1760,18672,91010,1677,18719,0,0,0,0,0,0
=469784170/62601,=469792362/15803,BEND 2 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,30,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B30160,,,,,,,,,,,,,,,,,,,,,91010,1677,18719,91010,1595,18741,0,0,0,0,0,0
=469792362/15803,=469784170/62603,STRT 3 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,1595,18741,91010,745,18741,0,0,0,0,0,0
=469784170/62603,=469792362/16890,BEND 3 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,30,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B30160,,,,,,,,,,,,,,,,,,,,,91010,745,18741,91010,663,18719,0,0,0,0,0,0
=469792362/16890,=469784170/62604,STRT 4 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,663,18719,91010,445,18593,0,0,0,0,0,0
=469784170/62604,=469784170/62597,BEND 4 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,30,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B30160,,,,,,,,,,,,,,,,,,,,,91010,445,18593,91010,363,18571,0,0,0,0,0,0
=469784170/62597,=469800554/2126,STRT 5 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,363,18571,91010,-137,18571,0,0,0,0,0,0
=469800554/2126,=469792362/15936,BEND 5 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,15,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B15160,,,,,,,,,,,,,,,,,,,,,91010,-137,18571,91010,-180,18577,0,0,0,0,0,0
=469792362/15936,=469800554/2131,STRT 6 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,-180,18577,91010,-324,18615,0,0,0,0,0,0
=469800554/2131,=469792362/15938,BEND 6 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,15,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B15160,,,,,,,,,,,,,,,,,,,,,91010,-324,18615,91010,-368,18621,0,0,0,0,0,0
=469792362/15938,=469792362/16928,STRT 7 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,-368,18621,91010,-2568,18621,0,0,0,0,0,0
=469792362/16928,=469792362/16891,STRT 8 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,-2578,18621,91010,-4756,18621,0,0,0,0,0,0
=469792362/16891,=469800554/2137,STRT 9 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,-4756,18621,91010,-4792,18621,0,0,0,0,0,0
=469800554/2137,=469792362/15934,BEND 7 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,15,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B15160,,,,,,,,,,,,,,,,,,,,,91010,-4792,18621,91010,-4835,18615,0,0,0,0,0,0
=469792362/15934,=469800554/2140,STRT 10 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,-4835,18615,91010,-4942,18587,0,0,0,0,0,0
=469800554/2140,=469784170/69992,BEND 8 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,160,DIAM,160,DIAM,0,0,0,2,15,80,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B15160,,,,,,,,,,,,,,,,,,,,,91010,-4942,18587,91010,-4985,18581,0,0,0,0,0,0
=469784170/69992,=469784170/69995,STRT 11 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,160,DIAM,160,DIAM,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR160,,,,,,,,,,,,,,,,,,,,,91010,-4985,18581,91010,-5187,18581,0,0,0,0,0,0
=469784170/69995,=469784170/69999,TEE 1 of BRANCH /P-ME003-H22A-006/B1,TEE,CSBT,CIRC,160,DIAM,160,DIAM,100,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-T160X100,,,,,,,,,,,,,,,,,,,,,91010,-5188,18581,91010,-5353,18581,0,0,0,0,0,0
=469784170/69995,=469784170/70041,TEE 1 of BRANCH /P-ME003-H22A-006/B1,TEE,CSBT,CIRC,160,DIAM,160,DIAM,100,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-T160X100,,,,,,,,,,,,,,,,,,,,,91010,-5188,18581,91010,-5353,18581,0,0,0,0,0,0
=469784170/69999,=469784170/70028,TAPER 1 of BRANCH /P-ME003-H22A-006/B1,TAPE,REDU,CIRC,160,DIAM,125,DIAM,0,0,75,0,0,0,0,0,0,0,0,-13,-13,0,-13,-13,0,,,,,,/HHI-HVAC-SPEC/HA-F160X125,,,,,,,,,,,,,,,,,,,,,91010,-5353,18581,91010,-5428,18581,0,0,0,0,0,0
=469784170/70028,=469784170/70000,STRT 12 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,125,DIAM,125,DIAM,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR125,,,,,,,,,,,,,,,,,,,,,91010,-5428,18581,91010,-5530,18581,0,0,0,0,0,0
=469784170/70000,=469792362/16893,BEND 9 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,125,DIAM,125,DIAM,0,0,0,2,90,62.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B90125,,,,,,,,,,,,,,,,,,,,,91010,-5529,18581,90884,-5655,18581,0,0,0,0,0,0
=469792362/16893,=469784170/70032,STRT 13 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,125,DIAM,125,DIAM,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR125,,,,,,,,,,,,,,,,,,,,,90884,-5655,18581,90784,-5655,18581,0,0,0,0,0,0
=469784170/70032,=469792362/16894,BEND 10 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,125,DIAM,125,DIAM,0,0,0,2,45,62.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B45125,,,,,,,,,,,,,,,,,,,,,90784,-5655,18581,90694,-5618,18581,0,0,0,0,0,0
=469792362/16894,=469784170/70035,STRT 14 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,125,DIAM,125,DIAM,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR125,,,,,,,,,,,,,,,,,,,,,90694,-5618,18581,90533,-5457,18581,0,0,0,0,0,0
=469784170/70035,=469792362/16895,BEND 11 of BRANCH /P-ME003-H22A-006/B1,BEND,RBEN,CIRC,125,DIAM,125,DIAM,0,0,0,2,45,62.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-B45125,,,,,,,,,,,,,,,,,,,,,90534,-5457,18581,90443,-5420,18581,0,0,0,0,0,0
=469792362/16895,=469784170/44513,STRT 15 of BRANCH /P-ME003-H22A-006/B1,STRT,STRA,CIRC,125,DIAM,125,DIAM,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,/HHI-HVAC-SPEC/HA-UR125,,,,,,,,,,,,,,,,,,,,,90443,-5420,18581,89766,-5420,18581,0,0,0,0,0,0
