=469792361/37055,STRT 2 of BRANCH /P-ME003-001/B7,,=469792361/37054,,,,,,,,,,,80,,,2.8,-3.8,1.4
=469792361/37054,BEND 1 of BRANCH /P-ME003-001/B7,,=469792361/37052,,,,,,,,,,,80,,,2.8,-3.8,0
=469792361/37052,STRT 1 of BRANCH /P-ME003-001/B7,,=469792361/37048,,,,,,,,,,,80,,,2.8,-3.9,0.2
=469792361/37048,TEE 1 of BRANCH /P-ME003-001/B6,,=469792361/37050,,,,,,,,,,,320,,,11.3,-66.9,1.4
=469792361/37050,STRT 3 of BRANCH /P-ME003-001/B6,,=469784169/94869,,,,,,,,,,,320,,,11.3,-101.4,34.4
=469784169/94869,BEND 2 of BRANCH /P-ME003-001/B6,,=469792361/39888,,,,,,,,,,,320,,,11.3,-101.4,0
=469792361/39888,STRT 2 of BRANCH /P-ME003-001/B6,,=469784169/94868,,,,,,,,,,,320,,,11.3,-116.3,14.9
=469784169/94868,BEND 1 of BRANCH /P-ME003-001/B6,,=469784169/94866,,,,,,,,,,,320,,,11.3,-116.3,0
=469784169/94866,STRT 1 of BRANCH /P-ME003-001/B6,,=469784169/94855,,,,,,,,,,,320,,,11.3,-137.1,20.8
=469784169/94855,TEE 1 of BRANCH /P-ME003-001/B5,,=469784169/94846,,,,,,,,,,,640,,,8.8,-141.2,0.7
=469784169/94846,STRT 5 of BRANCH /P-ME003-001/B5,,=469784169/94849,,,,,,,,,,,640,,,8.8,-150.1,8.9
=469784169/94849,BEND 3 of BRANCH /P-ME003-001/B5,,=469784169/94852,,,,,,,,,,,640,,,8.8,-150.1,0
=469784169/94852,STRT 4 of BRANCH /P-ME003-001/B5,,=469784169/94848,,,,,,,,,,,640,,,8.8,-151.4,1.3
=469784169/94848,BEND 2 of BRANCH /P-ME003-001/B5,,=469784169/101937,,,,,,,,,,,640,,,8.8,-151.4,0
=469784169/101937,STRT 3 of BRANCH /P-ME003-001/B5,,=469784169/101936,,,,,,,,,,,640,,,8.8,-159.7,8.3
=469784169/101936,DAMPER 1 of BRANCH /P-ME003-001/B5,,=469792361/37042,,,,,,,,,,,640,,,8.8,-184,24.3
=469792361/37042,STRT 2 of BRANCH /P-ME003-001/B5,,=469792361/37037,,,,,,,,,,,640,,,8.8,-184.8,0.9
=469792361/37037,BEND 1 of BRANCH /P-ME003-001/B5,,=469784169/93058,,,,,,,,,,,640,,,8.8,-184.8,0
=469784169/93058,STRT 1 of BRANCH /P-ME003-001/B5,,=469792361/37033,,,,,,,,,,,640,,,8.8,-185.5,0.7
=469792361/37033,DAMPER 1 of BRANCH /P-ME003-901/B1,,=469784169/90806,,,,,,,,,,,640,,,8.8,-210.2,24.7
=469784169/90806,STRT 4 of BRANCH /T-ME003-001/B2,,=469784169/90805,,,,,,,,,,,2110,,,29.3,-426.6,6
=469784169/90805,STRT 3 of BRANCH /T-ME003-001/B2,,=469784169/90804,,,,,,,,,,,2110,,,29.3,-429.5,3
=469784169/90804,STRT 2 of BRANCH /T-ME003-001/B2,,=469784169/84614,,,,,,,,,,,2110,,,29.3,-433.7,4.2
=469784169/84614,STRT 1 of BRANCH /T-ME003-001/B2,,=469792361/42619,,,,,,,,,,,2110,,,7.8,-434.6,0.9
=469792361/42619,STRT 2 of BRANCH /T-ME003-001/B1,,=469792361/42616,,,,,,,,,,,2110,,,7.8,-435,0.4
=469792361/42616,TAPER 1 of BRANCH /T-ME003-001/B1,,=469784169/84613,,,,,,,,,,,2110,,,6.2,-436.5,1.5
=469784169/84613,STRT 1 of BRANCH /T-ME003-001/B1,,=469784170/69865,,,,,,,,,,,2110,,,7.8,-436.6,0.1
=469784170/69865,STRT 1 of BRANCH /T-ME003-050/B1,,=469784170/44576,,,,,,,,,,,2110,,,7.8,-437.7,1.1
=469784170/44576,STRT 4 of BRANCH /T-ME003-022/B1,,=469784170/38731,,,,,,,,,,,2110,,,7.8,-440.5,2.9
=469784170/38731,TAPER 1 of BRANCH /T-ME003-022/B1,,=469784170/69924,,,,,,,,,,,2110,,,7.8,-449.6,9.1
=469784170/56061,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B2,,=469784170/56056,,,,,,,,,,,140,,,1.9,-1.1,1.1
=469784170/56056,TAPER 1 of BRANCH /P-ME003-H23AF/B2,,=469784170/40572,,,,,,,,,,,140,,,1.9,-2,0.9
=469784170/40572,STRT 2 of BRANCH /P-ME003-H23AF/B2,,=469784170/40573,,,,,,,,,,,140,,,5,-3.9,1.9
=469784170/40573,DAMPER 1 of BRANCH /P-ME003-H23AF/B2,,=469784170/56049,,,,,,,,,,,140,,,5,-11.8,7.9
=469784170/56049,STRT 1 of BRANCH /P-ME003-H23AF/B2,,=469784170/56048,,,,,,,,,,,140,,,5,-13.1,1.3
=469784170/56048,DAMPER 1 of BRANCH /P-ME003-H23AC/B1,,=469784170/47159,,,,,,,,,,,140,,,5,-21.2,8.1
=469784170/47159,STRT 7 of BRANCH /P-ME003-H23AF/B1,,=469784170/40567,,,,,,,,,,,140,,,5,-27.6,6.4
=469784170/40567,BEND 5 of BRANCH /P-ME003-H23AF/B1,,=469784170/40566,,,,,,,,,,,140,,,5,-27.6,0
=469784170/40566,STRT 6 of BRANCH /P-ME003-H23AF/B1,,=469784170/70791,,,,,,,,,,,140,,,5,-29.5,1.9
=469784170/70791,BEND 4 of BRANCH /P-ME003-H23AF/B1,,=469784170/69013,,,,,,,,,,,140,,,5,-29.5,0
=469784170/69013,STRT 5 of BRANCH /P-ME003-H23AF/B1,,=469784170/70790,,,,,,,,,,,140,,,5,-29.9,0.4
=469784170/70790,BEND 3 of BRANCH /P-ME003-H23AF/B1,,=469784170/69000,,,,,,,,,,,140,,,5,-29.9,0
=469784170/69000,STRT 4 of BRANCH /P-ME003-H23AF/B1,,=469784170/40565,,,,,,,,,,,140,,,5,-35.4,5.5
C=469784170/40653,STRT (=469784170/40653),,=469784170/40653,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40653,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B3,,=469784170/40565,,,,,,,,,,,80,,,2.8,-2.4,0
=469784170/40565,TEE 2 of BRANCH /P-ME003-H23AF/B1,,=469784170/40564,,,,,,,,,,,220,,,7.8,-36.1,0.7
=469784170/40564,STRT 3 of BRANCH /P-ME003-H23AF/B1,,=469784170/40563,,,,,,,,,,,220,,,7.8,-41.5,5.4
C=469784170/40650,STRT (=469784170/40650),,=469784170/40650,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40650,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B4,,=469784170/40563,,,,,,,,,,,80,,,2.8,-2.4,0
=469784170/40563,TEE 1 of BRANCH /P-ME003-H23AF/B1,,=469784170/69003,,,,,,,,,,,300,,,10.6,-42.7,1.2
=469784170/69003,STRT 2 of BRANCH /P-ME003-H23AF/B1,,=469792362/15941,,,,,,,,,,,300,,,10.6,-64.3,21.6
=469792362/15941,BEND 2 of BRANCH /P-ME003-H23AF/B1,,=469792362/15945,,,,,,,,,,,300,,,10.6,-64.3,0
=469792362/15945,BEND 1 of BRANCH /P-ME003-H23AF/B1,,=469784170/69002,,,,,,,,,,,300,,,10.6,-64.3,0
=469784170/69002,STRT 1 of BRANCH /P-ME003-H23AF/B1,,=469800554/2151,,,,,,,,,,,300,,,10.6,-75,10.7
=469800554/2151,STRT 5 of BRANCH /P-ME003-H22A-007/B2,,=469784170/62701,,,,,,,,,,,300,,,10.6,-101.8,26.8
=469784170/62701,BEND 4 of BRANCH /P-ME003-H22A-007/B2,,=469800554/2065,,,,,,,,,,,300,,,10.6,-101.8,0
=469800554/2065,STRT 4 of BRANCH /P-ME003-H22A-007/B2,,=469784170/62702,,,,,,,,,,,300,,,10.6,-107.8,6
=469784170/62702,BEND 3 of BRANCH /P-ME003-H22A-007/B2,,=469792362/16984,,,,,,,,,,,300,,,10.6,-107.8,0
=469792362/16984,STRT 3 of BRANCH /P-ME003-H22A-007/B2,,=469784170/62708,,,,,,,,,,,300,,,10.6,-124.5,16.7
=469784170/62708,BEND 2 of BRANCH /P-ME003-H22A-007/B2,,=469800554/2062,,,,,,,,,,,300,,,10.6,-124.5,0
=469800554/2062,STRT 2 of BRANCH /P-ME003-H22A-007/B2,,=469784170/62707,,,,,,,,,,,300,,,10.6,-128.9,4.5
=469784170/62707,BEND 1 of BRANCH /P-ME003-H22A-007/B2,,=469784170/40562,,,,,,,,,,,300,,,10.6,-128.9,0
=469784170/40562,STRT 1 of BRANCH /P-ME003-H22A-007/B2,,=469784170/40546,,,,,,,,,,,300,,,10.6,-140.2,11.2
=469784170/40546,TAPER 1 of BRANCH /P-ME003-H22A-007/B1,,=469792362/12896,,,,,,,,,,,300,,,10.6,-149.4,9.2
=469792362/12896,STRT 6 of BRANCH /P-ME003-H22A-007/B1,,=469784170/40557,,,,,,,,,,,300,,,6.8,-149.4,0.1
C=469784170/40647,STRT (=469784170/40647),,=469784170/40647,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40647,FLEXIBLE 1 of BRANCH /P-ME003-072/B6,,=469784170/40557,,,,,,,,,,,80,,,2.8,-2.4,0
=469784170/40557,TEE 2 of BRANCH /P-ME003-H22A-007/B1,,=469792362/12894,,,,,,,,,,,380,,,8.6,-150.2,0.7
=469792362/12894,STRT 5 of BRANCH /P-ME003-H22A-007/B1,,=469784170/40551,,,,,,,,,,,380,,,8.6,-155.1,5
C=469784170/40644,STRT (=469784170/40644),,=469784170/40644,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40644,FLEXIBLE 1 of BRANCH /P-ME003-072/B5,,=469784170/40551,,,,,,,,,,,80,,,2.8,-2.4,0
=469784170/40551,TEE 1 of BRANCH /P-ME003-H22A-007/B1,,=469800554/2061,,,,,,,,,,,460,,,10.4,-156.1,1
=469800554/2061,STRT 4 of BRANCH /P-ME003-H22A-007/B1,,=469784170/62699,,,,,,,,,,,460,,,10.4,-159.6,3.5
=469784170/62699,BEND 4 of BRANCH /P-ME003-H22A-007/B1,,=469800554/2060,,,,,,,,,,,460,,,10.4,-159.6,0
=469800554/2060,STRT 3 of BRANCH /P-ME003-H22A-007/B1,,=469784170/62698,,,,,,,,,,,460,,,10.4,-161.1,1.4
=469784170/62698,BEND 3 of BRANCH /P-ME003-H22A-007/B1,,=469792362/16957,,,,,,,,,,,460,,,10.4,-161.1,0
=469792362/16957,STRT 2 of BRANCH /P-ME003-H22A-007/B1,,=469784170/44514,,,,,,,,,,,460,,,10.4,-168.4,7.3
=469784170/44514,BEND 2 of BRANCH /P-ME003-H22A-007/B1,,=469792362/15791,,,,,,,,,,,460,,,10.4,-168.4,0
=469792362/15791,STRT 1 of BRANCH /P-ME003-H22A-007/B1,,=469784170/44513,,,,,,,,,,,460,,,10.4,-172.9,4.6
=469784170/44513,BEND 1 of BRANCH /P-ME003-H22A-007/B1,,=469792362/16895,,,,,,,,,,,460,,,10.4,-172.9,0
=469792362/16895,STRT 15 of BRANCH /P-ME003-H22A-006/B1,,=469784170/70035,,,,,,,,,,,460,,,10.4,-180.5,7.6
=469784170/70035,BEND 11 of BRANCH /P-ME003-H22A-006/B1,,=469792362/16894,,,,,,,,,,,460,,,10.4,-180.5,0
=469792362/16894,STRT 14 of BRANCH /P-ME003-H22A-006/B1,,=469784170/70032,,,,,,,,,,,460,,,10.4,-183.1,2.5
=469784170/70032,BEND 10 of BRANCH /P-ME003-H22A-006/B1,,=469792362/16893,,,,,,,,,,,460,,,10.4,-183.1,0
=469792362/16893,STRT 13 of BRANCH /P-ME003-H22A-006/B1,,=469784170/70000,,,,,,,,,,,460,,,10.4,-184.2,1.1
=469784170/70000,BEND 9 of BRANCH /P-ME003-H22A-006/B1,,=469784170/70028,,,,,,,,,,,460,,,10.4,-184.2,0
=469784170/70028,STRT 12 of BRANCH /P-ME003-H22A-006/B1,,=469784170/69999,,,,,,,,,,,460,,,10.4,-185.4,1.1
=469784170/69999,TAPER 1 of BRANCH /P-ME003-H22A-006/B1,,=469784170/69995,,,,,,,,,,,460,,,10.4,-199.8,14.4
=469784170/40632,FLEXIBLE 1 of BRANCH /P-ME003-021/B5,,=469784170/40540,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40540,STRT 4 of BRANCH /P-ME003-021/B5,,=469784170/40538,,,,,,,,,,,80,,,2.8,-2.5,0.1
=469784170/40538,BEND 2 of BRANCH /P-ME003-021/B5,,=469784170/40539,,,,,,,,,,,80,,,2.8,-2.5,0
=469784170/40539,STRT 3 of BRANCH /P-ME003-021/B5,,=469784170/40537,,,,,,,,,,,80,,,2.8,-5.4,2.8
=469784170/40635,FLEXIBLE 1 of BRANCH /P-ME003-021/B8,,=469784170/40634,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40634,STRT 1 of BRANCH /P-ME003-021/B8,,=469784170/40537,,,,,,,,,,,80,,,2.8,-3.2,0.8
=469784170/40537,TEE 1 of BRANCH /P-ME003-021/B5,,=469792362/12847,,,,,,,,,,,160,,,5.7,-5.7,0.4
=469792362/12847,STRT 2 of BRANCH /P-ME003-021/B5,,=469784170/40535,,,,,,,,,,,160,,,5.7,-10.4,4.7
=469784170/40535,BEND 1 of BRANCH /P-ME003-021/B5,,=469792362/12846,,,,,,,,,,,160,,,5.7,-10.4,0
=469792362/12846,STRT 1 of BRANCH /P-ME003-021/B5,,=469784170/47134,,,,,,,,,,,160,,,5.7,-23.8,13.3
=469784170/47134,DAMPER 1 of BRANCH /P-ME003-921/B2,,=469800554/2080,,,,,,,,,,,160,,,5.7,-34.3,10.6
=469800554/2080,STRT 7 of BRANCH /P-ME003-021/B6,,=469800554/2078,,,,,,,,,,,160,,,5.7,-43.6,9.3
=469800554/2078,BEND 4 of BRANCH /P-ME003-021/B6,,=469800554/2082,,,,,,,,,,,160,,,5.7,-43.6,0
=469800554/2082,STRT 6 of BRANCH /P-ME003-021/B6,,=469800554/2077,,,,,,,,,,,160,,,5.7,-44.1,0.5
=469800554/2077,BEND 3 of BRANCH /P-ME003-021/B6,,=469784170/40533,,,,,,,,,,,160,,,5.7,-44.1,0
=469784170/40533,STRT 5 of BRANCH /P-ME003-021/B6,,=469800554/2071,,,,,,,,,,,160,,,5.7,-49.1,4.9
=469800554/2071,BEND 2 of BRANCH /P-ME003-021/B6,,=469800554/2074,,,,,,,,,,,160,,,5.7,-49.1,0
=469800554/2074,STRT 4 of BRANCH /P-ME003-021/B6,,=469800554/2070,,,,,,,,,,,160,,,5.7,-49.7,0.6
=469800554/2070,BEND 1 of BRANCH /P-ME003-021/B6,,=469800554/2068,,,,,,,,,,,160,,,5.7,-49.7,0
=469800554/2068,STRT 3 of BRANCH /P-ME003-021/B6,,=469784170/40531,,,,,,,,,,,160,,,5.7,-50.1,0.5
C=469784170/40638,STRT (=469784170/40638),,=469784170/40638,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40638,FLEXIBLE 1 of BRANCH /P-ME003-021/B7,,=469784170/40531,,,,,,,,,,,80,,,2.8,-2.4,0
=469784170/40531,TEE 1 of BRANCH /P-ME003-021/B6,,=469792362/12845,,,,,,,,,,,240,,,8.5,-50.9,0.8
=469792362/12845,STRT 2 of BRANCH /P-ME003-021/B6,,=469784170/41472,,,,,,,,,,,240,,,8.5,-52.4,1.5
=469784170/41472,STRT 1 of BRANCH /P-ME003-021/B6,,=469800554/2056,,,,,,,,,,,240,,,8.5,-53.6,1.2
=469800554/2056,STRT 6 of BRANCH /P-ME003-H22A-008/B1,,=469800554/2051,,,,,,,,,,,240,,,8.5,-58.4,4.7
C=469784170/40641,STRT (=469784170/40641),,=469784170/40641,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40641,FLEXIBLE 1 of BRANCH /P-ME003-072/B7,,=469800554/2051,,,,,,,,,,,80,,,2.8,-2.4,0
=469800554/2051,TEE 1 of BRANCH /P-ME003-H22A-008/B1,,=469800554/2055,,,,,,,,,,,320,,,11.3,-59.7,1.4
=469800554/2055,STRT 5 of BRANCH /P-ME003-H22A-008/B1,,=469800554/2045,,,,,,,,,,,320,,,11.3,-61.9,2.2
=469800554/2045,BEND 4 of BRANCH /P-ME003-H22A-008/B1,,=469800554/2054,,,,,,,,,,,320,,,11.3,-61.9,0
=469800554/2054,STRT 4 of BRANCH /P-ME003-H22A-008/B1,,=469800554/2044,,,,,,,,,,,320,,,11.3,-64,2.1
=469800554/2044,BEND 3 of BRANCH /P-ME003-H22A-008/B1,,=469784170/70045,,,,,,,,,,,320,,,11.3,-64,0
=469784170/70045,STRT 3 of BRANCH /P-ME003-H22A-008/B1,,=469784170/44509,,,,,,,,,,,320,,,11.3,-94.9,30.9
=469784170/44509,BEND 2 of BRANCH /P-ME003-H22A-008/B1,,=469784170/70044,,,,,,,,,,,320,,,11.3,-94.9,0
=469784170/70044,STRT 2 of BRANCH /P-ME003-H22A-008/B1,,=469784170/44508,,,,,,,,,,,320,,,11.3,-100.8,5.9
=469784170/44508,BEND 1 of BRANCH /P-ME003-H22A-008/B1,,=469784170/70041,,,,,,,,,,,320,,,11.3,-100.8,0
=469784170/70041,STRT 1 of BRANCH /P-ME003-H22A-008/B1,,=469784170/69995,,,,,,,,,,,320,,,11.3,-124.7,23.9
=469784170/69995,TEE 1 of BRANCH /P-ME003-H22A-006/B1,,=469784170/69992,,,,,,,,,,,780,,,10.8,-200.8,1
=469784170/69992,STRT 11 of BRANCH /P-ME003-H22A-006/B1,,=469800554/2140,,,,,,,,,,,780,,,10.8,-202.5,1.8
=469800554/2140,BEND 8 of BRANCH /P-ME003-H22A-006/B1,,=469792362/15934,,,,,,,,,,,780,,,10.8,-202.5,0
=469792362/15934,STRT 10 of BRANCH /P-ME003-H22A-006/B1,,=469800554/2137,,,,,,,,,,,780,,,10.8,-203.5,1
=469800554/2137,BEND 7 of BRANCH /P-ME003-H22A-006/B1,,=469792362/16891,,,,,,,,,,,780,,,10.8,-203.5,0
=469792362/16891,STRT 9 of BRANCH /P-ME003-H22A-006/B1,,=469792362/16928,,,,,,,,,,,780,,,10.8,-203.8,0.3
=469792362/16928,STRT 8 of BRANCH /P-ME003-H22A-006/B1,,=469792362/15938,,,,,,,,,,,780,,,10.8,-223,19.2
=469792362/15938,STRT 7 of BRANCH /P-ME003-H22A-006/B1,,=469800554/2131,,,,,,,,,,,780,,,10.8,-242.4,19.4
=469800554/2131,BEND 6 of BRANCH /P-ME003-H22A-006/B1,,=469792362/15936,,,,,,,,,,,780,,,10.8,-242.4,0
=469792362/15936,STRT 6 of BRANCH /P-ME003-H22A-006/B1,,=469800554/2126,,,,,,,,,,,780,,,10.8,-243.7,1.3
=469800554/2126,BEND 5 of BRANCH /P-ME003-H22A-006/B1,,=469784170/62597,,,,,,,,,,,780,,,10.8,-243.7,0
=469784170/62597,STRT 5 of BRANCH /P-ME003-H22A-006/B1,,=469784170/62604,,,,,,,,,,,780,,,10.8,-248.2,4.4
=469784170/62604,BEND 4 of BRANCH /P-ME003-H22A-006/B1,,=469792362/16890,,,,,,,,,,,780,,,10.8,-248.2,0
=469792362/16890,STRT 4 of BRANCH /P-ME003-H22A-006/B1,,=469784170/62603,,,,,,,,,,,780,,,10.8,-250.4,2.2
=469784170/62603,BEND 3 of BRANCH /P-ME003-H22A-006/B1,,=469792362/15803,,,,,,,,,,,780,,,10.8,-250.4,0
=469792362/15803,STRT 3 of BRANCH /P-ME003-H22A-006/B1,,=469784170/62601,,,,,,,,,,,780,,,10.8,-257.9,7.5
=469784170/62601,BEND 2 of BRANCH /P-ME003-H22A-006/B1,,=469792362/15801,,,,,,,,,,,780,,,10.8,-257.9,0
=469792362/15801,STRT 2 of BRANCH /P-ME003-H22A-006/B1,,=469784170/40510,,,,,,,,,,,780,,,10.8,-258.7,0.8
=469784170/40510,BEND 1 of BRANCH /P-ME003-H22A-006/B1,,=469792362/16888,,,,,,,,,,,780,,,10.8,-258.7,0
=469792362/16888,STRT 1 of BRANCH /P-ME003-H22A-006/B1,,=469784170/47359,,,,,,,,,,,780,,,10.8,-259.9,1.2
=469784170/47359,DAMPER 1 of BRANCH /P-ME003-H22A-901/B1,,=469784170/60175,,,,,,,,,,,780,,,10.8,-296.5,36.6
=469784170/60175,DAMPER 1 of BRANCH /P-ME003-H22A-005/B1,,=469784170/44641,,,,,,,,,,,780,,,10.8,-332.6,36.1
=469784170/44641,STRT 2 of BRANCH /P-ME003-H22A-005/B1,,=469784170/44581,,,,,,,,,,,780,,,10.8,-333.4,0.8
=469784170/44581,BEND 1 of BRANCH /P-ME003-H22A-005/B1,,=469792362/16897,,,,,,,,,,,780,,,10.8,-333.4,0
=469792362/16897,STRT 1 of BRANCH /P-ME003-H22A-005/B1,,=469784170/69924,,,,,,,,,,,780,,,10.8,-335.3,1.9
=469784170/40615,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B6,,=469784170/62652,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/62652,STRT 2 of BRANCH /P-ME003-H23AF/B6,,=469784170/70778,,,,,,,,,,,80,,,2.8,-3.6,1.2
=469784170/70778,BEND 1 of BRANCH /P-ME003-H23AF/B6,,=469784170/70781,,,,,,,,,,,80,,,2.8,-3.6,0
=469784170/70781,STRT 1 of BRANCH /P-ME003-H23AF/B6,,=469784170/40610,,,,,,,,,,,80,,,2.8,-3.8,0.2
=469784170/40613,FLEXIBLE 1 of BRANCH /P-ME003-H23AF/B5,,=469784170/69014,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/69014,STRT 4 of BRANCH /P-ME003-H23AF/B5,,=469784170/70786,,,,,,,,,,,80,,,2.8,-3.6,1.2
=469784170/70786,BEND 2 of BRANCH /P-ME003-H23AF/B5,,=469784170/70787,,,,,,,,,,,80,,,2.8,-3.6,0
=469784170/70787,STRT 3 of BRANCH /P-ME003-H23AF/B5,,=469784170/40597,,,,,,,,,,,80,,,2.8,-3.8,0.2
=469784170/40597,BEND 1 of BRANCH /P-ME003-H23AF/B5,,=469784170/40596,,,,,,,,,,,80,,,2.8,-3.8,0
=469784170/40596,STRT 2 of BRANCH /P-ME003-H23AF/B5,,=469784170/40610,,,,,,,,,,,80,,,2.8,-4.6,0.8
=469784170/40610,TEE 1 of BRANCH /P-ME003-H23AF/B5,,=469792362/12939,,,,,,,,,,,160,,,5.7,-5,0.4
=469792362/12939,STRT 1 of BRANCH /P-ME003-H23AF/B5,,=469800554/2200,,,,,,,,,,,160,,,5.7,-16.7,11.7
=469800554/2200,STRT 7 of BRANCH /P-ME003-H22A-004/B1,,=469800554/2197,,,,,,,,,,,160,,,5.7,-19.5,2.8
=469800554/2197,BEND 4 of BRANCH /P-ME003-H22A-004/B1,,=469784170/70075,,,,,,,,,,,160,,,5.7,-19.5,0
=469784170/70075,STRT 6 of BRANCH /P-ME003-H22A-004/B1,,=469800554/2196,,,,,,,,,,,160,,,5.7,-20.3,0.7
=469800554/2196,BEND 3 of BRANCH /P-ME003-H22A-004/B1,,=469784170/70076,,,,,,,,,,,160,,,5.7,-20.3,0
=469784170/70076,STRT 5 of BRANCH /P-ME003-H22A-004/B1,,=469784170/44656,,,,,,,,,,,160,,,5.7,-33.4,13.1
=469784170/44656,STRT 4 of BRANCH /P-ME003-H22A-004/B1,,=469784170/40595,,,,,,,,,,,160,,,5.7,-37.7,4.3
=469784170/40618,FLEXIBLE 1 of BRANCH /P-ME003-022/B9,,=469784170/62651,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/62651,STRT 1 of BRANCH /P-ME003-022/B9,,=469784170/40595,,,,,,,,,,,80,,,2.8,-3.9,1.5
=469784170/40595,TEE 2 of BRANCH /P-ME003-H22A-004/B1,,=469784170/44657,,,,,,,,,,,240,,,8.5,-38.5,0.8
=469784170/44657,STRT 3 of BRANCH /P-ME003-H22A-004/B1,,=469784170/40593,,,,,,,,,,,240,,,8.5,-44.9,6.4
=469784170/40621,FLEXIBLE 1 of BRANCH /P-ME003-022/B10,,=469784170/62649,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/62649,STRT 1 of BRANCH /P-ME003-022/B10,,=469784170/40593,,,,,,,,,,,80,,,2.8,-3.9,1.5
=469784170/40593,TEE 1 of BRANCH /P-ME003-H22A-004/B1,,=469800554/2192,,,,,,,,,,,320,,,11.3,-46.3,1.4
=469800554/2192,STRT 2 of BRANCH /P-ME003-H22A-004/B1,,=469800554/2183,,,,,,,,,,,320,,,11.3,-53.3,7
=469800554/2183,BEND 2 of BRANCH /P-ME003-H22A-004/B1,,=469784170/70074,,,,,,,,,,,320,,,11.3,-53.3,0
=469784170/70074,STRT 1 of BRANCH /P-ME003-H22A-004/B1,,=469800554/2182,,,,,,,,,,,320,,,11.3,-56.1,2.8
=469800554/2182,BEND 1 of BRANCH /P-ME003-H22A-004/B1,,=469800554/2177,,,,,,,,,,,320,,,11.3,-56.1,0
=469800554/2177,STRT 7 of BRANCH /P-ME003-H22A-002/B1,,=469784170/62645,,,,,,,,,,,320,,,11.3,-90.1,34
=469784170/62645,BEND 5 of BRANCH /P-ME003-H22A-002/B1,,=469784170/69936,,,,,,,,,,,320,,,11.3,-90.1,0
=469784170/69936,STRT 6 of BRANCH /P-ME003-H22A-002/B1,,=469784170/62636,,,,,,,,,,,320,,,11.3,-93.2,3.2
=469784170/62636,BEND 4 of BRANCH /P-ME003-H22A-002/B1,,=469784170/69935,,,,,,,,,,,320,,,11.3,-93.2,0
=469784170/69935,STRT 5 of BRANCH /P-ME003-H22A-002/B1,,=469784170/62635,,,,,,,,,,,320,,,11.3,-105.5,12.3
=469784170/62635,TAPER 1 of BRANCH /P-ME003-H22A-002/B1,,=469784170/62628,,,,,,,,,,,320,,,11.3,-140.5,35
=469784170/40631,FLEXIBLE 1 of BRANCH /P-ME003-021/B4,,=469784170/40588,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40588,STRT 4 of BRANCH /P-ME003-021/B4,,=469784170/40587,,,,,,,,,,,80,,,2.8,-2.5,0.1
=469784170/40587,BEND 2 of BRANCH /P-ME003-021/B4,,=469784170/40586,,,,,,,,,,,80,,,2.8,-2.5,0
=469784170/40586,STRT 3 of BRANCH /P-ME003-021/B4,,=469784170/40585,,,,,,,,,,,80,,,2.8,-5.4,2.8
=469784170/40630,FLEXIBLE 1 of BRANCH /P-ME003-021/B3,,=469784170/40629,,,,,,,,,,,80,,,2.8,-2.4,2.4
=469784170/40629,STRT 1 of BRANCH /P-ME003-021/B3,,=469784170/40585,,,,,,,,,,,80,,,2.8,-3.2,0.8
=469784170/40585,TEE 1 of BRANCH /P-ME003-021/B4,,=469792362/12843,,,,,,,,,,,160,,,5.7,-5.7,0.4
=469792362/12843,STRT 2 of BRANCH /P-ME003-021/B4,,=469784170/40583,,,,,,,,,,,160,,,5.7,-9.8,4
=469784170/40583,BEND 1 of BRANCH /P-ME003-021/B4,,=469792362/12842,,,,,,,,,,,160,,,5.7,-9.8,0
=469792362/12842,STRT 1 of BRANCH /P-ME003-021/B4,,=469784170/47133,,,,,,,,,,,160,,,5.7,-23.1,13.3
=469784170/47133,DAMPER 1 of BRANCH /P-ME003-921/B1,,=469784170/63691,,,,,,,,,,,160,,,5.7,-33.7,10.6
=469784170/63691,STRT 3 of BRANCH /P-ME003-021/B1,,=469784170/63693,,,,,,,,,,,160,,,5.7,-41.8,8.1
=469784170/63693,BEND 2 of BRANCH /P-ME003-021/B1,,=469784170/69960,,,,,,,,,,,160,,,5.7,-41.8,0
=469784170/69960,STRT 2 of BRANCH /P-ME003-021/B1,,=469792362/15947,,,,,,,,,,,160,,,5.7,-42.9,1.1
=469792362/15947,BEND 1 of BRANCH /P-ME003-021/B1,,=469784170/40582,,,,,,,,,,,160,,,5.7,-42.9,0
